season,position,pff_player_id,wick_score,capped_wick_score
2023,oWR,163319,48.5,48.5
2023,oWR,101634,64.6,64.6
2023,oWR,159480,46.4,46.4
2023,oWR,170221,29.4,29.4
2023,oWR,151069,53.7,53.7
2023,oWR,144832,50.6,50.6
2023,oWR,171866,53.7,53.7
2023,oWR,173996,43.5,43.5
2023,oWR,124402,36.8,36.8
2023,oWR,159703,37.7,37.7
2023,oWR,169698,46.6,46.6
2023,oWR,143886,31,31
2023,oWR,97108,68.7,68.7
2023,oWR,104082,35.7,35.7
2023,oWR,146699,51.1,51.1
2023,oWR,99527,31.7,31.7
2023,oWR,144620,46.3,46.3
2023,oWR,78014,40.9,40.9
2023,oWR,98289,52,52
2023,oWR,144451,61.4,61.4
2023,oWR,104954,47.2,47.2
2023,oWR,156165,53.2,53.2
2023,oWR,71443,43.9,43.9
2023,oWR,162884,44.2,44.2
2023,oWR,157462,44.4,44.4
2023,oWR,83949,59,59
2023,oWR,157163,33.1,33.1
2023,oWR,74267,44.2,44.2
2023,oWR,125264,50.5,50.5
2023,oWR,172599,36.5,36.5
2023,oWR,97191,50.2,50.2
2023,oWR,131682,47.3,47.3
2023,oWR,146412,42.7,42.7
2023,oWR,174168,49.1,49.1
2023,oWR,102655,36.5,36.5
2023,oWR,145887,45.4,45.4
2023,oWR,84224,16.4,16.4
2023,oWR,131686,47.7,47.7
2023,oWR,123112,56.8,56.8
2023,oWR,129742,49.8,49.8
2023,oWR,166787,41,41
2023,oWR,157258,56,56
2023,oWR,100663,69.6,69.6
2023,oWR,123155,45.1,45.1
2023,oWR,142674,49.2,49.2
2023,oWR,122487,36.8,36.8
2023,oWR,158090,46.7,46.7
2023,oWR,97933,35.2,35.2
2023,oWR,158678,57.1,57.1
2023,oWR,146223,25.1,25.1
2023,oWR,146913,40.8,40.8
2023,oWR,120861,60,60
2023,oWR,157048,21.4,21.4
2023,oWR,61384,39.1,39.1
2023,oWR,163534,21.4,21.4
2023,oWR,146143,26.7,26.7
2023,oWR,91436,45.8,45.8
2023,oWR,122883,26.9,26.9
2023,oWR,173451,40.1,40.1
2023,oWR,156584,37.5,37.5
2023,oWR,109511,40.5,40.5
2023,oWR,78120,32,32
2023,oWR,146850,49.8,49.8
2023,oWR,144350,61.3,61.3
2023,oWR,90224,45.9,45.9
2023,oWR,100660,61.5,61.5
2023,oWR,129639,60.5,60.5
2023,oWR,171083,49.3,49.3
2023,oWR,123625,56.9,56.9
2023,oWR,144591,49.3,49.3
2023,oWR,123858,54.2,54.2
2023,oWR,143936,40.9,40.9
2023,oWR,109801,47,47
2023,oWR,97321,34.3,34.3
2023,oWR,101139,47.6,47.6
2023,oWR,84197,67.7,67.7
2023,oWR,88315,37.3,37.3
2023,oWR,97127,55.7,55.7
2023,oWR,123410,64.7,64.7
2023,oWR,78133,37.4,37.4
2023,oWR,158142,28.3,28.3
2023,oWR,147931,24.9,24.9
2023,oWR,78198,52.6,52.6
2023,oWR,105004,40.2,40.2
2023,oWR,71674,58.3,58.3
2023,oWR,147304,37.7,37.7
2023,oWR,145163,31.2,31.2
2023,oWR,63709,45.3,45.3
2023,oWR,163776,43,43
2023,oWR,101718,24.2,24.2
2023,oWR,122834,49.8,49.8
2023,oWR,157794,42.6,42.6
2023,oWR,78150,31.3,31.3
2023,oWR,122570,52.4,52.4
2023,oWR,101706,41,41
2023,oWR,97288,62.7,62.7
2023,oWR,123867,48.7,48.7
2023,oWR,72400,42.4,42.4
2023,oWR,123816,28.2,28.2
2023,oWR,123542,49.2,49.2
2023,oWR,144569,22.6,22.6
2023,oWR,146659,35.9,35.9
2023,oWR,84318,39.7,39.7
2023,oWR,99693,44.1,44.1
2023,oWR,157423,28.7,28.7
2023,oWR,129625,28.2,28.2
2023,oWR,123709,57.8,57.8
2023,oWR,98005,61.1,61.1
2023,oWR,75953,51.8,51.8
2023,oWR,174177,51.8,51.8
2023,oWR,173507,38.1,38.1
2023,oWR,101741,49.7,49.7
2023,oWR,156980,41.7,41.7
2023,oWR,145189,53,53
2023,oWR,128232,72.7,72.7
2023,oWR,123917,52.7,52.7
2023,oWR,130577,66.7,66.7
2023,oWR,122676,69.7,69.7
2023,oWR,163133,41.1,41.1
2023,oWR,175674,57,57
2023,oWR,98811,24,24
2023,oWR,99570,38.7,38.7
2023,oWR,123124,36.1,36.1
2023,oWR,144139,48.7,48.7
2023,oWR,146058,41.6,41.6
2023,oWR,98497,60.5,60.5
2023,oWR,98431,37.2,37.2
2023,oWR,173570,31.6,31.6
2023,oWR,158385,36.7,36.7
2023,oWR,109628,42.3,42.3
2023,oWR,145487,62.8,62.8
2023,oWR,100273,42,42
2023,oWR,144588,49.9,49.9
2023,oWR,175926,13.5,13.5
2023,oWR,122350,50,50
2023,oWR,77953,47.5,47.5
2023,oWR,157534,47.9,47.9
2023,oWR,144889,57.7,57.7
2023,oWR,144234,50.3,50.3
2023,oWR,124360,46.4,46.4
2023,oWR,141590,42.9,42.9
2023,oWR,158455,59.2,59.2
2023,oWR,101130,53.5,53.5
2023,oWR,124380,48.5,48.5
2023,oWR,146985,52.4,52.4
2023,oWR,99564,29,29
2023,oWR,174142,47.2,47.2
2023,oWR,78831,66.5,66.5
2023,oWR,97620,35.5,35.5
2023,oWR,163697,54.3,54.3
2022,oWR,138470,72.4,72.4
2022,oWR,147222,65.4,65.4
2022,oWR,84241,0,0
2022,oWR,61133,54,54
2022,oWR,163779,75.2,75.2
2022,oWR,144112,48.7,48.7
2022,oWR,130549,56.1,56.1
2022,oWR,77037,44.1,44.1
2022,oWR,99538,22.8,22.8
2022,oWR,97776,45.2,45.2
2022,oWR,78211,40,40
2022,oWR,61460,42.3,42.3
2022,oWR,98743,56.3,56.3
2022,oWR,127298,54.1,54.1
2022,oWR,99581,50.9,50.9
2022,oWR,143951,51.4,51.4
2022,oWR,131692,51.7,51.7
2022,oWR,84285,95.5,95.5
2022,oWR,78015,52.6,52.6
2022,oWR,101332,36.8,36.8
2022,oWR,71345,57.7,57.7
2022,oWR,61777,45.9,45.9
2022,oWR,121794,44.5,44.5
2022,oWR,144651,52.5,52.5
2022,oWR,98847,60.3,60.3
2022,oWR,168428,43.5,43.5
2022,oWR,157740,43.4,43.4
2022,oWR,156414,62.3,62.3
2022,oWR,84497,45.8,45.8
2022,oWR,157049,40.8,40.8
2022,oWR,61594,46.6,46.6
2022,oWR,144289,45.5,45.5
2022,oWR,61413,51.5,51.5
2022,oWR,144727,54.9,54.9
2022,oWR,121426,70.6,70.6
2022,oWR,52125,55.7,55.7
2022,oWR,147647,46.3,46.3
2022,oWR,111283,67.2,67.2
2022,oWR,97855,48.5,48.5
2022,oWR,55038,80.5,80.5
2022,oWR,84465,62.6,62.6
2022,oWR,99205,47.6,47.6
2022,oWR,146734,58.9,58.9
2022,oWR,129918,61.9,61.9
2022,oWR,131671,47.6,47.6
2022,oWR,129885,48.5,48.5
2022,oWR,158659,48.9,48.9
2022,oWR,102917,38.2,38.2
2022,oWR,145265,49,49
2022,oWR,61173,47.4,47.4
2022,oWR,162739,52.3,52.3
2022,oWR,138482,41.6,41.6
2022,oWR,60558,42.4,42.4
2022,oWR,97276,59.1,59.1
2022,oWR,98735,59.2,59.2
2022,oWR,157366,44.7,44.7
2022,oWR,99703,48.1,48.1
2022,oWR,156582,52.3,52.3
2022,oWR,77955,53.9,53.9
2022,oWR,99130,49.4,49.4
2022,oWR,61255,48.3,48.3
2022,oWR,144089,48.8,48.8
2022,oWR,157645,55,55
2022,oWR,146697,54.2,54.2
2022,oWR,61584,56.7,56.7
2022,oWR,158617,65.2,65.2
2022,oWR,101711,51.1,51.1
2022,oWR,123029,52.5,52.5
2022,oWR,157100,57,57
2022,oWR,84378,63.2,63.2
2022,oWR,97665,66,66
2022,oWR,157480,58.8,58.8
2022,oWR,84286,48.2,48.2
2022,oWR,155552,56.8,56.8
2022,oWR,97181,55.2,55.2
2022,oWR,146508,64.3,64.3
2022,oWR,129524,45.4,45.4
2022,oWR,101367,58.9,58.9
2022,oWR,145224,47.5,47.5
2022,oWR,145107,46.4,46.4
2022,oWR,147473,43.8,43.8
2022,oWR,130613,57.3,57.3
2022,oWR,123792,41,41
2022,oWR,129427,52.6,52.6
2022,oWR,41966,65.2,65.2
2022,oWR,78013,51,51
2022,oWR,124339,52.2,52.2
2022,oWR,146735,47.9,47.9
2022,oWR,145773,59.7,59.7
2022,oWR,91447,50.1,50.1
2022,oWR,129483,49,49
2022,oWR,83810,47.6,47.6
2022,oWR,97422,48.6,48.6
2022,oWR,146872,61.9,61.9
2022,oWR,99230,39.7,39.7
2022,oWR,144829,53.2,53.2
2022,oWR,97813,50.8,50.8
2022,oWR,84220,41.1,41.1
2022,oWR,100651,50,50
2022,oWR,146547,62.3,62.3
2022,oWR,122634,56.3,56.3
2022,oWR,146243,62.7,62.7
2022,oWR,129648,52.2,52.2
2022,oWR,146102,62.4,62.4
2022,oWR,144361,53.8,53.8
2022,oWR,99209,55.1,55.1
2022,oWR,109834,42.8,42.8
2022,oWR,122164,28.2,28.2
2022,oWR,84390,65.7,65.7
2022,oWR,121734,44.6,44.6
2022,oWR,61501,62.1,62.1
2022,oWR,145307,50.5,50.5
2022,oWR,145575,87.9,87.9
2022,oWR,131603,67.2,67.2
2022,oWR,99584,47.3,47.3
2022,oWR,145976,47.6,47.6
2022,oWR,122657,41.5,41.5
2022,oWR,158674,52.1,52.1
2022,oWR,61342,40.5,40.5
2022,oWR,97862,39,39
2022,oWR,145726,49.7,49.7
2022,oWR,99571,50.3,50.3
2022,oWR,145441,54.7,54.7
2022,oWR,52300,46.3,46.3
2022,oWR,146964,36.3,36.3
2022,oWR,143958,44.9,44.9
2022,oWR,98369,40.1,40.1
2022,oWR,84010,44.7,44.7
2022,oWR,84112,62.4,62.4
2022,oWR,101696,55.6,55.6
2022,oWR,158374,67.4,67.4
2022,oWR,101695,62.1,62.1
2022,oWR,145090,43.9,43.9
2022,oWR,123297,46.1,46.1
2022,oWR,129638,43.6,43.6
2022,oWR,104919,55.7,55.7
2022,oWR,121550,49.5,49.5
2022,oWR,163586,54.5,54.5
2022,oWR,61360,48.2,48.2
2022,oWR,88318,59.9,59.9
2022,oWR,138481,42.9,42.9
2022,oWR,84401,52.5,52.5
2022,oWR,91115,64.7,64.7
2022,oWR,89497,65,65
2022,oWR,146288,67.7,67.7
2022,oWR,146817,53,53
2022,oWR,146587,60.4,60.4
2022,oWR,123740,53.7,53.7
2022,oWR,123153,93.9,93.9
2022,oWR,124211,50.5,50.5
2022,oWR,100218,48.1,48.1
2022,oWR,99223,52.9,52.9
2022,oWR,123689,49.1,49.1
2022,oWR,146771,54.5,54.5
2022,oWR,154600,50.9,50.9
2022,oWR,146714,61,61
2022,oWR,84176,52.2,52.2
2022,oWR,100894,86.4,86.4
2022,oWR,97318,36.5,36.5
2022,oWR,145036,46.6,46.6
2022,oWR,157518,60.4,60.4
2022,oWR,84225,55.6,55.6
2022,oWR,61705,37.7,37.7
2022,oWR,144016,52.3,52.3
2022,oWR,127787,34.6,34.6
2022,oWR,143844,48.9,48.9
2022,oWR,97791,59.8,59.8
2022,oWR,123583,55.6,55.6
2022,oWR,131244,31.9,31.9
2022,oWR,82535,56.5,56.5
2022,oWR,123373,54.9,54.9
2022,oWR,145196,56.2,56.2
2022,oWR,72158,52.7,52.7
2018,oWR,84286,51,51
2018,oWR,40225,49.4,49.4
2018,oWR,78016,22,22
2018,oWR,61540,37.7,37.7
2018,oWR,78022,52.9,52.9
2018,oWR,41966,45.4,45.4
2018,oWR,83810,26.5,26.5
2018,oWR,84316,50.5,50.5
2018,oWR,61767,48.4,48.4
2018,oWR,84390,40.1,40.1
2018,oWR,61501,40.5,40.5
2018,oWR,22869,27.2,27.2
2018,oWR,61613,45,45
2018,oWR,60997,45.2,45.2
2018,oWR,61526,33.7,33.7
2018,oWR,61360,45.3,45.3
2018,oWR,78199,66.1,66.1
2018,oWR,61821,60.4,60.4
2018,oWR,42095,45.3,45.3
2018,oWR,77997,35,35
2018,oWR,84314,52.7,52.7
2018,oWR,61807,40.8,40.8
2018,oWR,61842,44.9,44.9
2018,oWR,40215,51.2,51.2
2018,oWR,55091,40.4,40.4
2018,oWR,40574,49.2,49.2
2018,oWR,61825,43.8,43.8
2018,oWR,78041,48.1,48.1
2018,oWR,61289,47,47
2018,oWR,61275,54.2,54.2
2018,oWR,42342,50.4,50.4
2018,oWR,40336,39.1,39.1
2018,oWR,40152,54,54
2018,oWR,78088,31,31
2018,oWR,55059,47.8,47.8
2018,oWR,61216,65.8,65.8
2018,oWR,61494,58,58
2018,oWR,84315,59.5,59.5
2018,oWR,40691,57.1,57.1
2018,oWR,78146,44.2,44.2
2018,oWR,40782,56.3,56.3
2018,oWR,84397,40.5,40.5
2018,oWR,61544,48.7,48.7
2018,oWR,40906,38.6,38.6
2018,oWR,61276,45.1,45.1
2018,oWR,78014,38.8,38.8
2018,oWR,28983,45.6,45.6
2018,oWR,84117,38.9,38.9
2018,oWR,47863,79.2,79.2
2018,oWR,61099,45.6,45.6
2018,oWR,84150,35.4,35.4
2018,oWR,78153,42.9,42.9
2018,oWR,61692,52,52
2018,oWR,52319,59.8,59.8
2018,oWR,82132,76.7,76.7
2018,oWR,84529,49,49
2018,oWR,40901,67.7,67.7
2018,oWR,43380,53,53
2018,oWR,75926,46.4,46.4
2018,oWR,78030,43.8,43.8
2018,oWR,40668,57.1,57.1
2018,oWR,61693,40.8,40.8
2018,oWR,84180,61.1,61.1
2018,oWR,77960,37.4,37.4
2018,oWR,78136,40.8,40.8
2018,oWR,77970,59.4,59.4
2018,oWR,61328,58.9,58.9
2018,oWR,39914,58.9,58.9
2018,oWR,102925,49.6,49.6
2018,oWR,41041,48.3,48.3
2018,oWR,61806,47.7,47.7
2018,oWR,61631,69.9,69.9
2018,oWR,40509,44.3,44.3
2018,oWR,61107,3.8,3.8
2018,oWR,61277,57.3,57.3
2018,oWR,42334,31.3,31.3
2018,oWR,78831,69.1,69.1
2021,oWR,123792,78.4,78.4
2021,oWR,84455,58,58
2021,oWR,121881,51.1,51.1
2021,oWR,41966,69,69
2021,oWR,98557,70.9,70.9
2021,oWR,78013,66.8,66.8
2021,oWR,99245,66.4,66.4
2021,oWR,83810,66.5,66.5
2021,oWR,146872,66.1,66.1
2021,oWR,84220,66.5,66.5
2021,oWR,100651,66.2,66.2
2021,oWR,146547,69.9,69.9
2021,oWR,122634,78.9,78.9
2021,oWR,146243,62.5,62.5
2021,oWR,144361,80.4,80.4
2021,oWR,99209,72.1,72.1
2021,oWR,109834,54.7,54.7
2021,oWR,122164,66.9,66.9
2021,oWR,84390,71.3,71.3
2021,oWR,61501,72.6,72.6
2021,oWR,145575,73.9,73.9
2021,oWR,131603,66.7,66.7
2021,oWR,99584,73.7,73.7
2021,oWR,41998,51.9,51.9
2021,oWR,122657,75.6,75.6
2021,oWR,98733,73.9,73.9
2021,oWR,99571,59.8,59.8
2021,oWR,52300,62.5,62.5
2021,oWR,131819,70.9,70.9
2021,oWR,98369,42.7,42.7
2021,oWR,130313,65.2,65.2
2021,oWR,101695,55.4,55.4
2021,oWR,60997,72.5,72.5
2021,oWR,84317,82.1,82.1
2021,oWR,78069,61.1,61.1
2021,oWR,123297,44.7,44.7
2021,oWR,123767,77.1,77.1
2021,oWR,121550,82.7,82.7
2021,oWR,61360,70.2,70.2
2021,oWR,88318,79.3,79.3
2021,oWR,84401,71.4,71.4
2021,oWR,98033,82.6,82.6
2021,oWR,91115,72,72
2021,oWR,78199,73.1,73.1
2021,oWR,89497,69.9,69.9
2021,oWR,124055,75.5,75.5
2021,oWR,124207,60,60
2021,oWR,146587,69.4,69.4
2021,oWR,123740,64.5,64.5
2021,oWR,100218,60.2,60.2
2021,oWR,99223,64.2,64.2
2021,oWR,123689,64.6,64.6
2021,oWR,146771,87.1,87.1
2021,oWR,78194,60.9,60.9
2021,oWR,84176,71.6,71.6
2021,oWR,100894,85,85
2021,oWR,145036,60.9,60.9
2021,oWR,151095,73.3,73.3
2021,oWR,84225,65.2,65.2
2021,oWR,61705,68.6,68.6
2021,oWR,144016,72.2,72.2
2021,oWR,127787,64.2,64.2
2021,oWR,143844,61.4,61.4
2021,oWR,97791,68.5,68.5
2021,oWR,97800,60.7,60.7
2021,oWR,123583,56.7,56.7
2021,oWR,82535,66.2,66.2
2021,oWR,42095,75.1,75.1
2021,oWR,123373,54.1,54.1
2021,oWR,72158,78.3,78.3
2021,oWR,77997,76.1,76.1
2021,oWR,97785,64.2,64.2
2021,oWR,98023,50.7,50.7
2021,oWR,128222,65,65
2021,oWR,145690,62.8,62.8
2021,oWR,97399,70.2,70.2
2021,oWR,82071,67.7,67.7
2021,oWR,61793,50.3,50.3
2021,oWR,101701,89.9,89.9
2021,oWR,61807,63,63
2021,oWR,40215,65.5,65.5
2021,oWR,77998,72.4,72.4
2021,oWR,97278,50.8,50.8
2021,oWR,101116,81.3,81.3
2021,oWR,129451,65.2,65.2
2021,oWR,97593,64.9,64.9
2021,oWR,98556,70.2,70.2
2021,oWR,98750,67.6,67.6
2021,oWR,61825,73.5,73.5
2021,oWR,84191,66.1,66.1
2021,oWR,121811,82.7,82.7
2021,oWR,78085,75.3,75.3
2021,oWR,78041,77.8,77.8
2021,oWR,131650,70.7,70.7
2021,oWR,61289,72.3,72.3
2021,oWR,84400,69.5,69.5
2021,oWR,124017,74.7,74.7
2021,oWR,102949,55.4,55.4
2021,oWR,78200,68,68
2021,oWR,102597,100,100
2021,oWR,144483,80.3,80.3
2021,oWR,123158,66.5,66.5
2021,oWR,131934,62.2,62.2
2021,oWR,97602,66,66
2021,oWR,78108,55,55
2021,oWR,76366,67.1,67.1
2021,oWR,146588,66.6,66.6
2021,oWR,123000,93.6,93.6
2021,oWR,145345,61.1,61.1
2021,oWR,98740,52,52
2021,oWR,122730,74,74
2021,oWR,146413,77.8,77.8
2021,oWR,78128,82.8,82.8
2021,oWR,97061,81.1,81.1
2021,oWR,121707,55.2,55.2
2021,oWR,78088,99,99
2021,oWR,128408,72.4,72.4
2021,oWR,144650,65.3,65.3
2021,oWR,129745,70.2,70.2
2021,oWR,78155,56.4,56.4
2021,oWR,74298,70.7,70.7
2021,oWR,61394,67.7,67.7
2021,oWR,99695,57,57
2021,oWR,124036,25.6,25.6
2021,oWR,84337,64.9,64.9
2021,oWR,61494,93.2,93.2
2021,oWR,144780,68.4,68.4
2021,oWR,97458,63.2,63.2
2021,oWR,99206,68.3,68.3
2021,oWR,102929,73.6,73.6
2021,oWR,123406,75.9,75.9
2021,oWR,144848,63.2,63.2
2021,oWR,129789,65.4,65.4
2021,oWR,147370,73.8,73.8
2021,oWR,55283,77.8,77.8
2021,oWR,146387,0.3,0.3
2021,oWR,78146,58.8,58.8
2021,oWR,146624,55.2,55.2
2021,oWR,143950,66.6,66.6
2021,oWR,97398,69.4,69.4
2021,oWR,145682,61.6,61.6
2021,oWR,97803,60.5,60.5
2021,oWR,146198,64.7,64.7
2021,oWR,123989,69.6,69.6
2021,oWR,84397,41.9,41.9
2021,oWR,145598,79.4,79.4
2021,oWR,131713,77.5,77.5
2021,oWR,97659,67.9,67.9
2021,oWR,71304,62.7,62.7
2021,oWR,98110,65.5,65.5
2021,oWR,128374,73.9,73.9
2021,oWR,122646,70.4,70.4
2021,oWR,61544,73.4,73.4
2021,oWR,100644,61,61
2021,oWR,123616,69.5,69.5
2021,oWR,145756,75,75
2021,oWR,78784,64.4,64.4
2021,oWR,97215,66,66
2021,oWR,123139,58.7,58.7
2021,oWR,147474,74.6,74.6
2021,oWR,146110,67.7,67.7
2021,oWR,131606,65.1,65.1
2021,oWR,100647,79.5,79.5
2021,oWR,151069,70.2,70.2
2021,oWR,144832,66.9,66.9
2021,oWR,77951,59,59
2021,oWR,124402,72.2,72.2
2021,oWR,124173,69.7,69.7
2021,oWR,143886,63.6,63.6
2021,oWR,97108,77,77
2021,oWR,129688,48.9,48.9
2021,oWR,101351,66.6,66.6
2021,oWR,99527,70.1,70.1
2021,oWR,144620,79.3,79.3
2021,oWR,98289,62.9,62.9
2021,oWR,61271,79.1,79.1
2021,oWR,131812,62.3,62.3
2021,oWR,74267,74.3,74.3
2021,oWR,38411,68.3,68.3
2021,oWR,97191,72.8,72.8
2021,oWR,146412,65.4,65.4
2021,oWR,87665,72.2,72.2
2021,oWR,100275,75.7,75.7
2021,oWR,146410,53.8,53.8
2021,oWR,84117,68.1,68.1
2021,oWR,145887,64,64
2021,oWR,84224,67.7,67.7
2021,oWR,123470,87.8,87.8
2021,oWR,131686,62.7,62.7
2021,oWR,123112,69.9,69.9
2021,oWR,129742,76.7,76.7
2021,oWR,97270,67.5,67.5
2021,oWR,123155,71.9,71.9
2021,oWR,47863,66.9,66.9
2021,oWR,122487,60.6,60.6
2021,oWR,75945,78.3,78.3
2021,oWR,84150,70.7,70.7
2021,oWR,61692,69.3,69.3
2021,oWR,123280,75.8,75.8
2021,oWR,128080,58.1,58.1
2021,oWR,145589,74.5,74.5
2021,oWR,122883,56.3,56.3
2021,oWR,61237,73.7,73.7
2021,oWR,144698,58.5,58.5
2021,oWR,61166,80.1,80.1
2021,oWR,100886,77,77
2021,oWR,52319,61.4,61.4
2021,oWR,146850,64.8,64.8
2021,oWR,123432,62.6,62.6
2021,oWR,84427,66.7,66.7
2021,oWR,100660,79.5,79.5
2021,oWR,84529,63.7,63.7
2021,oWR,123858,57.9,57.9
2021,oWR,143936,56.7,56.7
2021,oWR,40901,60.1,60.1
2021,oWR,97321,54.6,54.6
2021,oWR,101139,93.9,93.9
2021,oWR,78052,62.8,62.8
2021,oWR,84197,68.6,68.6
2021,oWR,97127,60.2,60.2
2021,oWR,75926,70.7,70.7
2021,oWR,78030,74.9,74.9
2021,oWR,78133,50.3,50.3
2021,oWR,121716,74.4,74.4
2021,oWR,40384,42.8,42.8
2021,oWR,128323,81.5,81.5
2021,oWR,61693,51.4,51.4
2021,oWR,77960,69.2,69.2
2021,oWR,78136,77.4,77.4
2021,oWR,101350,82.6,82.6
2021,oWR,122570,70.5,70.5
2021,oWR,101706,87.7,87.7
2021,oWR,97288,76.2,76.2
2021,oWR,72400,62.9,62.9
2021,oWR,77970,59.6,59.6
2021,oWR,61328,71.7,71.7
2021,oWR,84318,71.8,71.8
2021,oWR,78216,54,54
2021,oWR,99693,84.5,84.5
2021,oWR,78109,78.6,78.6
2021,oWR,61804,71.4,71.4
2021,oWR,123709,73.6,73.6
2021,oWR,39914,68.1,68.1
2021,oWR,144464,67.6,67.6
2021,oWR,101741,72.7,72.7
2021,oWR,130292,75.7,75.7
2021,oWR,128232,79.4,79.4
2021,oWR,123917,68.8,68.8
2021,oWR,130577,80.7,80.7
2021,oWR,122676,73.4,73.4
2021,oWR,61291,44,44
2021,oWR,98811,64.9,64.9
2021,oWR,102925,72.7,72.7
2021,oWR,122948,72.8,72.8
2021,oWR,97287,75.5,75.5
2021,oWR,99570,63.1,63.1
2021,oWR,99248,67.6,67.6
2021,oWR,146058,64.2,64.2
2021,oWR,61806,61.7,61.7
2021,oWR,71780,65.1,65.1
2021,oWR,146317,68.3,68.3
2021,oWR,77969,73.9,73.9
2021,oWR,61107,69.3,69.3
2021,oWR,109628,85.3,85.3
2021,oWR,145487,76.2,76.2
2021,oWR,100273,68.5,68.5
2021,oWR,144588,76,76
2021,oWR,84226,60.2,60.2
2021,oWR,122350,76.9,76.9
2021,oWR,101735,93.1,93.1
2021,oWR,77953,59.3,59.3
2021,oWR,124360,76.5,76.5
2021,oWR,99537,76.8,76.8
2021,oWR,101130,79.6,79.6
2021,oWR,124380,74.2,74.2
2021,oWR,99564,55.6,55.6
2021,oWR,145752,72.9,72.9
2021,oWR,84084,83.3,83.3
2021,oWR,97620,85,85
2021,oWR,146100,67.4,67.4
2021,oWR,123979,49.9,49.9
2021,oWR,131729,57.9,57.9
2021,oWR,128355,48.7,48.7
2019,oWR,84361,53.7,53.7
2019,oWR,62988,54.5,54.5
2019,oWR,97164,47.5,47.5
2020,oWR,62988,61.8,61.8
2020,oWR,97164,43.2,43.2
2020,oWR,122137,66.4,66.4
2020,oWR,99531,51.1,51.1
2020,oWR,145344,53,53
2020,oWR,84245,59.4,59.4
2020,oWR,84380,54.3,54.3
2020,oWR,84499,64.5,64.5
2020,oWR,129857,44.7,44.7
2020,oWR,41928,53.8,53.8
2020,oWR,77976,60.2,60.2
2020,oWR,121473,64.1,64.1
2020,oWR,84278,68.7,68.7
2020,oWR,84335,52.9,52.9
2020,oWR,84241,45.8,45.8
2020,oWR,61133,68,68
2020,oWR,61513,61.4,61.4
2020,oWR,77037,82.4,82.4
2020,oWR,84394,44.6,44.6
2020,oWR,99538,63.8,63.8
2020,oWR,97776,56.1,56.1
2020,oWR,61460,70.4,70.4
2020,oWR,42151,58.7,58.7
2020,oWR,40666,57.4,57.4
2020,oWR,99581,58.6,58.6
2020,oWR,131692,54.7,54.7
2020,oWR,40202,56.3,56.3
2020,oWR,84285,53.1,53.1
2020,oWR,78015,40.9,40.9
2020,oWR,97867,51.5,51.5
2020,oWR,71345,61.6,61.6
2020,oWR,61777,63.1,63.1
2020,oWR,101125,57,57
2020,oWR,84248,33.9,33.9
2020,oWR,84441,57.6,57.6
2020,oWR,42008,57.3,57.3
2020,oWR,98218,6.1,6.1
2020,oWR,84497,70.5,70.5
2020,oWR,84310,45.8,45.8
2020,oWR,99191,74.7,74.7
2020,oWR,121426,57.7,57.7
2020,oWR,84332,56.4,56.4
2020,oWR,42146,61.2,61.2
2020,oWR,52125,57.1,57.1
2020,oWR,97111,43.4,43.4
2020,oWR,61569,56.3,56.3
2020,oWR,84465,59.9,59.9
2020,oWR,99205,68.5,68.5
2020,oWR,129918,61.1,61.1
2020,oWR,102917,58.5,58.5
2020,oWR,61173,66.1,66.1
2020,oWR,98735,63.3,63.3
2020,oWR,121539,74,74
2020,oWR,84196,55.3,55.3
2020,oWR,99703,48.1,48.1
2020,oWR,77955,2.8,2.8
2020,oWR,61222,60.5,60.5
2020,oWR,83982,64.7,64.7
2020,oWR,84378,45.3,45.3
2020,oWR,97665,54.8,54.8
2020,oWR,97188,70.7,70.7
2020,oWR,98211,57,57
2020,oWR,84286,47.4,47.4
2020,oWR,97181,56.6,56.6
2020,oWR,78016,54.2,54.2
2020,oWR,99244,49.7,49.7
2020,oWR,38547,54.5,54.5
2020,oWR,61540,52.9,52.9
2020,oWR,77996,61.1,61.1
2020,oWR,41966,55.4,55.4
2020,oWR,78013,60.7,60.7
2020,oWR,101123,52.4,52.4
2020,oWR,83810,53.3,53.3
2020,oWR,61350,62.2,62.2
2020,oWR,97813,62,62
2020,oWR,84220,48.2,48.2
2020,oWR,40371,36.5,36.5
2020,oWR,122634,65.8,65.8
2020,oWR,122264,53.4,53.4
2020,oWR,122164,61.6,61.6
2020,oWR,99584,66.8,66.8
2020,oWR,55409,59.2,59.2
2020,oWR,122657,67.3,67.3
2020,oWR,22869,47.7,47.7
2020,oWR,98733,49.7,49.7
2020,oWR,99571,51.3,51.3
2020,oWR,84010,47.8,47.8
2020,oWR,84112,56.5,56.5
2020,oWR,130313,62.1,62.1
2020,oWR,101695,56.3,56.3
2020,oWR,61526,44.3,44.3
2020,oWR,121550,57.4,57.4
2020,oWR,61360,52.7,52.7
2020,oWR,88318,64.9,64.9
2020,oWR,84401,53.8,53.8
2020,oWR,98033,57.3,57.3
2020,oWR,91115,62.8,62.8
2020,oWR,78199,64.4,64.4
2020,oWR,123740,47.1,47.1
2020,oWR,123153,67.1,67.1
2020,oWR,100218,62.3,62.3
2020,oWR,84176,64.6,64.6
2020,oWR,100894,61.8,61.8
2020,oWR,61705,62.1,62.1
2020,oWR,123583,52.4,52.4
2020,oWR,82535,64.2,64.2
