index,player_id,season,position,unit,player,run_defense_snaps,pass_rush_snaps,coverage_snaps,total_snaps,run_block_snaps,receiving_snaps,pass_block_snaps,run_snaps,pass_snaps,run_defense,pass_rush,coverage,discipline,defense,run_block,receiving,pass_block,run,pass,offense,coverage_rank,offense_rank,defense_rank,run_defense_rank,pass_rush_rank,receiving_rank,pass_rank,run_block_rank,pass_block_rank,run_rank,season_1,position_1,pff_player_id,wick_score,capped_wick_score
215,54193,2022,LB,defense,Jaheim Thomas,2797.0,873.0,1679.0,6374,0.0,0.0,0.0,0.0,0.0,74.72105263157896,83.44736842105263,50.46842105263158,38.44210526315789,71.01578947368421,,,,,,,614.4285714285714,,202.55555555555557,160.68421052631578,18.764705882352946,,,,,,2022,LB,54193,47.2,47.2
216,42679,2020,LB,defense,Isaiah Graham-Mobley,1151.0,57.0,338.0,1737,0.0,0.0,0.0,0.0,0.0,63.086666666666666,66.97999999999999,60.30666666666666,0.0,61.193333333333335,,,,,,,,,,202.5,,,,,,,2020,LB,42679,56.0,56.0
217,55050,2021,LB,defense,Troy Brown,2532.0,307.0,3414.0,6859,0.0,0.0,0.0,0.0,0.0,75.92631578947368,62.336842105263166,84.98947368421052,79.34736842105264,82.2,,,,,,,19.210526315789476,,33.68421052631579,117.3157894736842,,,,,,,2021,LB,55050,52.0,52.0
218,157027,2024,LB,defense,Mani Powell,2190.0,927.0,2439.0,7820,8.0,0.0,3.0,0.0,0.0,64.215,73.10499999999999,53.30499999999999,30.42,61.815,60.0,,63.79999999999999,,,60.0,536.1052631578947,,544.7222222222222,455.6111111111111,63.888888888888886,,,,23.0,,2024,LB,157027,58.3,58.3
219,170479,2023,LB,defense,Sam Brumfield,2960.0,1114.0,2938.0,8251,0.0,0.0,0.0,0.0,0.0,78.63684210526316,72.34736842105262,46.61052631578948,84.41052631578947,68.82631578947368,,,,,,,645.1875,,278.05882352941177,81.16666666666667,50.294117647058826,,,,,,2023,LB,170479,46.4,46.4
220,188483,2024,LB,defense,Charles Correa,1246.0,298.0,1530.0,4908,0.0,0.0,0.0,0.0,0.0,61.025,58.870000000000005,50.455,78.1,54.42,,,,,,,640.4,,710.6666666666666,498.0,,,,,,,2024,LB,188483,36.4,36.4
221,169223,2024,LB,defense,Max Harris,2398.0,590.0,2135.0,5748,0.0,0.0,0.0,0.0,0.0,53.05499999999999,59.385000000000005,63.05499999999999,20.585,56.75,,,,,,,335.94117647058823,,640.7894736842105,655.625,264.57142857142856,,,,,,2024,LB,169223,38.2,38.2
222,145230,2022,LB,defense,Gaethan Bernadel,4463.0,635.0,4846.0,10962,0.0,0.0,0.0,0.0,0.0,78.13157894736842,63.694736842105264,49.47894736842105,85.8157894736842,67.0,,,,,,,592.6315789473684,,300.4736842105263,104.05263157894736,67.0,,,,,,2022,LB,145230,31.4,31.4
223,57759,2020,LB,defense,Jerry Roberts,1661.0,295.0,620.0,3113,0.0,0.0,0.0,0.0,0.0,51.86363636363637,58.809090909090905,61.06363636363636,56.86363636363637,55.7,,,,,,,,,438.6666666666667,451.6666666666667,,,,,,,2020,DE,57759,54.7,54.7
224,122396,2023,LB,defense,Stephen Dix Jr.,2492.0,529.0,2336.0,7529,0.0,0.0,0.0,0.0,0.0,82.77368421052631,61.65555555555555,77.58947368421053,57.77894736842105,84.52105263157895,,,,,,,120.83333333333331,,33.333333333333336,33.416666666666664,,,,,,,2023,LB,122396,39.0,39.0
225,101079,2022,LB,defense,Mannie Nunnery,2422.0,249.0,2329.0,6248,0.0,0.0,0.0,0.0,0.0,65.15,69.13888888888889,73.82222222222222,81.9,71.8,,,,,,,96.125,,181.0625,389.2352941176471,,,,,,,2022,LB,101079,31.7,31.7
226,61500,2021,LB,defense,Daiyan Henley,3862.0,715.0,3828.0,10507,0.0,0.0,0.0,0.0,0.0,48.28947368421053,70.93157894736842,82.26315789473684,63.71052631578947,66.01052631578948,,,,,,,27.894736842105264,,311.10526315789474,635.8421052631579,96.25,,,,,,2021,LB,61500,26.4,26.4
