index,player_id,season,position,unit,player,run_defense_snaps,pass_rush_snaps,coverage_snaps,total_snaps,run_block_snaps,receiving_snaps,pass_block_snaps,run_snaps,pass_snaps,run_defense,pass_rush,coverage,discipline,defense,run_block,receiving,pass_block,run,pass,offense,coverage_rank,offense_rank,defense_rank,run_defense_rank,pass_rush_rank,receiving_rank,pass_rank,run_block_rank,pass_block_rank,run_rank,season_1,position_1,pff_player_id,wick_score,capped_wick_score
168,144409,2023,ED,defense,Keith Cooper Jr.,2483.0,4510.0,0.0,7743,0.0,0.0,0.0,0.0,0.0,77.92105263157895,64.59473684210526,61.23529411764706,55.626315789473686,73.04736842105262,,,,,,,,,209.05263157894737,83.42105263157895,359.7894736842105,,,,,,2023,DE,144409,36.5,36.5
169,123287,2023,ED,defense,Tramel Logan,2600.0,3398.0,481.0,7088,0.0,0.0,0.0,0.0,0.0,70.5,74.51052631578948,66.88421052631578,41.94210526315789,74.3157894736842,,,,,,,,,179.21052631578948,261.22222222222223,139.78947368421052,,,,,,2023,DPR,123287,41.3,41.3
170,98162,2023,ED,defense,Elijah Alston,2436.0,2856.0,323.0,6339,0.0,0.0,0.0,0.0,0.0,67.49473684210527,80.93157894736842,89.86842105263158,75.70526315789475,86.51052631578948,,,,,,,,,46.8421052631579,328.6875,80.22222222222223,,,,,,2023,DPR,98162,61.3,61.3
171,145527,2023,ED,defense,Trey Moore,2584.0,3159.0,698.0,6863,0.0,0.0,0.0,0.0,0.0,58.36842105263158,78.71578947368421,72.05263157894737,88.7,74.48947368421052,,,,,,,20.363636363636363,,192.52631578947367,645.421052631579,109.21052631578948,,,,,,2023,DPR,145527,80.4,80.4
172,55198,2020,ED,defense,Jordan Strachan,2565.0,2903.0,1191.0,7198,0.0,0.0,0.0,0.0,0.0,74.13888888888889,81.08333333333333,51.18333333333333,34.93333333333333,72.71111111111111,,,,,,,63.333333333333336,,100.52941176470588,65.3076923076923,42.9375,,,,,,2020,DPR,55198,70.6,70.6
173,98604,2021,ED,defense,Marcus Bragg,1992.0,2315.0,93.0,4489,0.0,0.0,0.0,0.0,0.0,61.77894736842105,63.178947368421056,69.37894736842105,82.95263157894736,65.33684210526316,,,,,,,,,536.2,549.375,525.8461538461538,,,,,,2021,DPR,98604,34.3,34.3
174,75742,2021,ED,defense,Solomon Byrd,2755.0,2733.0,71.0,5944,0.0,0.0,0.0,0.0,0.0,56.66842105263158,77.57368421052632,61.34736842105263,71.22105263157894,68.42105263157895,,,,,,,,,389.6842105263158,618.8333333333334,129.73684210526315,,,,,,2021,DPR,75742,50.3,50.3
175,174768,2024,ED,defense,Cian Slone,3000.0,3104.0,26.0,7148,0.0,0.0,0.0,0.0,0.0,60.11,71.045,67.17333333333333,69.655,68.16,,,,,,,,,492.6,685.2666666666667,281.625,,,,,,2024,DE,174768,52.1,52.1
176,145707,2023,ED,defense,Quindario Lee,2612.0,3017.0,0.0,6127,0.0,0.0,0.0,0.0,0.0,55.98333333333333,63.28333333333333,63.6,73.41666666666667,60.888888888888886,,,,,,,,,694.25,760.3333333333334,425.3529411764706,,,,,,2023,DE,145707,32.4,32.4
177,146179,2023,ED,defense,Tre Smith,4293.0,4151.0,28.0,8510,0.0,0.0,0.0,0.0,0.0,67.795,70.775,72.46000000000001,66.475,72.035,,,,,,,,,208.95,293.0,185.95,,,,,,2023,DE,146179,66.1,66.1
178,147092,2022,ED,defense,Josaiah Stewart,3092.0,3629.0,418.0,7829,0.0,0.0,0.0,0.0,0.0,65.65789473684211,77.19473684210527,61.85,79.63684210526316,73.76315789473684,,,,,,,,,206.57894736842104,406.7894736842105,143.38888888888889,,,,,,2022,DE,147092,59.9,59.9
